,pid,tid,pos
65581,2998,2340,61
65582,2998,13052,62
65583,2998,11491,63
65584,2998,2341,64
65585,2998,34815,65
65586,2998,7041,66
65587,2998,11493,67
65588,2998,8521,68
65589,2998,2440,69
65590,2998,13040,70
65591,2998,18170,71
65592,2998,13794,72
65593,2998,34816,73
65594,2998,11490,74
65595,2998,14834,75
65596,2998,7644,76
65597,2998,1358,77
65598,2998,2445,78
65599,2998,34817,79
65600,2998,34818,80
65601,2998,6931,81
65602,2998,6952,82
65603,2998,18144,83
65604,2998,2379,84
65605,2998,11489,85
65606,2998,27263,86
65607,2998,13035,87
65608,2998,1090,88
65609,2998,11550,89
65610,2998,13034,90
65611,2998,34819,91
65612,2998,1086,92
65613,2998,1085,93
65614,2998,34820,94
65615,2998,2372,95
65616,2998,7032,96
65617,2998,1113,97
65618,2998,8476,98
65619,2998,2397,99
65620,2998,10701,100
65621,2998,2385,101
65622,2998,11478,102
65623,2998,16608,103
65624,2998,11486,104
65625,2998,13042,105
65626,2998,20256,106
65627,2998,8806,107
65628,2998,20930,108
65629,2998,20943,109
65630,2998,2490,110
65631,2998,2394,111
65632,2998,27820,112
65633,2998,2491,113
65634,2998,3897,114
65635,2998,34821,115
65636,2998,34320,116
65637,2998,18154,117
65638,2998,2573,118
65639,2998,2418,119
65640,2998,34822,120
65641,2998,3710,121
65642,2998,8818,122
65643,2998,2571,123
65644,2998,2563,124
65645,2998,2569,125
65646,2998,2561,126
65647,2998,2393,127
65648,2998,34823,128
65649,2998,28552,129
65650,2998,13048,130
65651,2998,34824,131
65652,2998,12997,132
65653,2998,34825,133
65654,2998,21580,134
65655,2998,17612,135
65656,2998,2399,136
65657,2998,34826,137
65658,2998,34827,138
65659,2998,14839,139
65660,2998,14162,140
65661,2998,11496,141
65662,2998,14157,142
65663,2998,18148,143
65664,2998,8829,144
65665,2998,17289,145
65666,2998,1514,146
65667,2998,31656,147
65668,2998,8806,148
65669,2998,26375,149
65670,2998,5805,150
65671,2998,5795,151
65672,2998,2505,152
65673,2998,34828,153
65674,2998,13028,154
65675,2998,34829,155
65676,2998,20934,156
65677,2998,34830,157
65678,2999,34831,0
65679,2999,34832,1
65680,2999,34833,2
65681,2999,2044,3
65682,2999,34834,4
65683,2999,34835,5
65684,2999,34836,6
65685,2999,15747,7
65686,2999,13698,8
65687,2999,34837,9
65688,2999,30844,10
65689,2999,34838,11
65690,2999,34839,12
65691,2999,13549,13
65692,2999,404,14
65693,2999,9710,15
65694,2999,34840,16
65695,2999,34841,17
65696,2999,34842,18
65697,2999,34843,19
65698,2999,34844,20
65699,2999,34845,21
65700,2999,34846,22
65701,2999,34847,23
65702,2999,34848,24
65703,2999,34849,25
65704,2999,34850,26
65705,2999,34851,27
65706,2999,34852,28
65707,2999,13620,29
65708,2999,34853,30
65709,2999,34854,31
65710,2999,34855,32
65711,2999,14474,33
65712,2999,34856,34
65713,2999,34857,35
65714,2999,34858,36
65715,2999,34859,37
65716,2999,34860,38
65717,2999,7569,39
65718,2999,2985,40
65719,2999,34861,41
65720,2999,34862,42
65721,2999,34863,43
65722,2999,34864,44
65723,2999,34865,45
65724,2999,34866,46
65725,2999,29961,47
65726,2999,827,48
65727,2999,34867,49
65728,2999,9679,50
65729,2999,34868,51
65730,2999,977,52
65731,2999,34869,53
65732,2999,34870,54
65733,2999,20998,55
65734,2999,34871,56
65735,2999,28902,57
65736,2999,34872,58
65737,2999,9006,59
65738,2999,12707,60
65739,2999,27753,61
65740,2999,34873,62
65741,2999,34874,63
65742,2999,34875,64
65743,2999,7607,65
65744,2999,34876,66
65745,2999,34877,67
65746,2999,34878,68
65747,2999,34879,69
65748,2999,34880,70
65749,0,3954,0
65750,0,3947,1
65751,0,4873,2
65752,0,3945,3
65753,0,710,4
65754,0,1189,5
65755,0,3620,6
65756,0,3956,7
65757,0,798,8
65758,0,4330,9
65759,0,3952,10
65760,0,34881,11
65761,0,2146,12
65762,0,5968,13
65763,0,880,14
65764,0,23093,15
65765,0,5988,16
65766,0,12834,17
65767,0,14095,18
65768,0,3944,19
65769,0,34003,20
65770,0,2172,21
65771,0,23918,22
65772,0,34882,23
65773,0,3635,24
65774,0,4874,25
65775,0,2151,26
65776,0,2150,27
65777,0,4846,28
65778,0,2170,29
65779,0,1537,30
65780,0,5954,31
65781,0,1187,32
65782,0,9093,33
65783,0,12815,34
65784,0,12798,35
65785,0,4895,36
65786,0,508,37
65787,0,705,38
65788,0,3990,39
65789,0,34883,40
65790,0,4868,41
65791,0,14077,42
65792,0,4863,43
65793,0,10341,44
65794,0,34884,45
65795,0,34885,46
65796,0,12812,47
65797,0,34886,48
65798,0,10283,49
65799,0,1436,50
65800,0,5954,51
65801,1,1184,0
65802,1,34887,1
65803,1,34888,2
65804,1,34889,3
65805,1,34890,4
65806,1,34891,5
65807,1,34892,6
65808,1,34893,7
65809,1,34894,8
65810,1,25345,9
65811,1,34895,10
65812,1,26305,11
65813,1,34896,12
65814,1,1118,13
65815,1,8234,14
65816,1,34897,15
65817,1,34898,16
65818,1,88,17
65819,1,50,18
65820,1,56,19
65821,1,11027,20
65822,1,57,21
65823,1,6812,22
65824,1,8713,23
65825,1,43,24
65826,1,2455,25
65827,1,58,26
65828,1,16747,27
65829,1,34899,28
65830,1,1339,29
65831,1,6892,30
65832,1,8451,31
65833,1,4601,32
65834,1,34900,33
65835,1,25335,34
65836,1,34901,35
65837,1,34902,36
65838,1,34903,37
65839,1,34904,38
65840,2,29816,0
65841,2,34905,1
65842,2,29788,2
65843,2,29789,3
65844,2,24168,4
65845,2,24162,5
65846,2,34906,6
65847,2,34907,7
65848,2,34908,8
65849,2,34909,9
65850,2,34910,10
65851,2,34911,11
65852,2,24190,12
65853,2,24188,13
65854,2,34912,14
65855,2,29815,15
65856,2,34913,16
65857,2,34914,17
65858,2,34915,18
65859,2,34916,19
65860,2,20895,20
65861,2,34917,21
65862,2,34918,22
65863,2,24123,23
65864,2,24152,24
65865,2,34919,25
65866,2,20819,26
65867,2,34920,27
65868,2,34921,28
65869,2,34922,29
65870,2,29797,30
65871,2,34923,31
65872,2,34924,32
65873,2,20890,33
65874,2,20898,34
65875,2,20810,35
65876,2,34925,36
65877,2,20878,37
65878,2,34926,38
65879,2,34927,39
65880,2,24196,40
65881,2,34928,41
65882,2,34929,42
65883,2,20805,43
65884,2,34930,44
65885,2,25342,45
65886,2,24151,46
65887,2,9319,47
65888,2,34931,48
65889,2,24201,49
65890,2,34932,50
65891,2,34933,51
65892,2,24202,52
65893,2,34934,53
65894,2,29828,54
65895,2,29770,55
65896,2,34935,56
65897,2,34936,57
65898,2,34937,58
65899,2,34938,59
65900,2,24210,60
65901,2,24211,61
65902,2,29839,62
65903,2,24213,63
65904,3,34939,0
65905,3,34940,1
65906,3,34941,2
65907,3,34942,3
65908,3,34943,4
65909,3,34944,5
65910,3,34945,6
65911,3,34946,7
65912,3,34947,8
65913,3,34730,9
65914,3,34948,10
65915,3,34949,11
65916,3,34950,12
65917,3,34951,13
65918,3,34952,14
65919,3,34953,15
65920,3,34954,16
65921,3,34955,17
65922,3,34956,18
65923,3,34957,19
65924,3,34958,20
65925,3,34959,21
65926,3,34960,22
65927,3,31508,23
65928,3,11709,24
65929,3,34961,25
65930,3,6612,26
65931,3,29593,27
65932,3,33925,28
65933,3,13390,29
65934,3,34962,30
65935,3,20762,31
65936,3,9798,32
65937,3,22605,33
65938,3,34963,34
65939,3,34964,35
65940,3,34965,36
65941,3,34966,37
65942,3,34967,38
65943,3,34968,39
65944,3,34969,40
65945,3,34970,41
65946,3,34971,42
65947,3,34972,43
65948,3,34973,44
65949,3,34974,45
65950,3,29086,46
65951,3,34975,47
65952,3,34976,48
65953,3,34977,49
65954,3,24368,50
65955,3,34978,51
65956,3,34979,52
65957,3,34980,53
65958,3,34981,54
65959,3,34982,55
65960,3,34983,56
65961,3,34984,57
65962,3,34985,58
65963,3,34986,59
65964,3,34987,60
65965,3,34988,61
65966,3,8226,62
65967,3,34989,63
65968,3,34990,64
65969,3,34991,65
65970,3,34992,66
65971,3,34993,67
65972,3,34994,68
65973,3,34995,69
65974,3,32617,70
65975,3,4050,71
65976,3,34996,72
65977,3,15928,73
65978,3,4413,74
65979,3,34997,75
65980,3,34998,76
65981,3,26537,77
65982,3,34999,78
65983,3,35000,79
65984,3,35001,80
65985,3,35002,81
65986,3,35003,82
65987,3,35004,83
65988,3,35005,84
65989,3,35006,85
65990,3,35007,86
65991,3,21711,87
65992,3,35008,88
65993,3,35009,89
65994,3,35010,90
65995,3,35011,91
65996,3,35012,92
65997,3,35013,93
65998,3,35014,94
65999,3,35015,95
66000,3,35016,96
66001,3,35017,97
66002,3,35018,98
66003,3,35019,99
66004,3,35020,100
66005,3,35021,101
66006,3,35022,102
66007,3,35023,103
66008,3,35024,104
66009,3,35025,105
66010,3,35026,106
66011,3,35027,107
66012,3,35028,108
66013,3,1302,109
66014,3,35029,110
66015,3,18202,111
66016,3,35030,112
66017,3,17223,113
66018,3,35031,114
66019,3,35032,115
66020,3,35033,116
66021,3,35034,117
66022,3,35035,118
66023,3,35036,119
66024,3,35037,120
66025,3,35038,121
66026,3,35039,122
66027,3,35040,123
66028,3,35041,124
66029,3,35042,125
66030,4,8205,0
66031,4,1122,1
66032,4,3654,2
66033,4,35043,3
66034,4,3527,4
66035,4,1128,5
66036,4,8174,6
66037,4,8182,7
66038,4,4423,8
66039,4,35044,9
66040,4,1124,10
66041,4,8222,11
66042,4,2973,12
66043,4,8210,13
66044,4,35045,14
66045,4,35046,15
66046,4,1142,16
66047,5,10014,0
66048,5,1537,1
66049,5,3964,2
66050,5,6109,3
66051,5,35047,4
66052,5,3041,5
66053,5,35048,6
66054,5,4855,7
66055,5,11240,8
66056,5,3539,9
66057,5,1189,10
66058,5,1183,11
66059,5,35049,12
66060,5,1094,13
66061,5,10012,14
66062,5,3938,15
66063,5,32313,16
66064,5,6286,17
66065,5,3938,18
66066,5,18608,19
66067,5,15476,20
66068,5,13916,21
66069,5,6854,22
66070,5,10002,23
66071,5,9093,24
66072,5,4865,25
66073,5,3686,26
66074,5,49,27
66075,5,35050,28
66076,5,35051,29
66077,5,35048,30
66078,5,7971,31
66079,5,2,32
66080,5,6564,33
66081,5,7293,34
66082,5,4394,35
66083,5,7591,36
66084,5,35052,37
66085,5,7598,38
66086,5,8186,39
66087,5,5836,40
66088,5,3548,41
66089,5,9124,42
66090,5,17875,43
66091,5,4867,44
66092,5,9930,45
66093,5,1185,46
66094,5,6076,47
66095,5,35053,48
66096,5,33066,49
66097,5,6924,50
66098,5,2462,51
66099,5,6925,52
66100,5,31179,53
66101,5,7646,54
66102,5,12398,55
66103,5,6405,56
66104,5,1185,57
66105,5,3349,58
66106,5,4000,59
66107,5,1179,60
66108,5,1178,61
66109,5,3972,62
66110,5,3542,63
66111,5,35054,64
66112,5,6405,65
66113,5,21724,66
66114,5,35055,67
66115,5,5836,68
66116,5,1120,69
66117,5,9017,70
66118,5,1390,71
66119,5,13993,72
66120,5,9407,73
66121,5,10868,74
66122,5,6472,75
66123,5,18122,76
66124,5,1398,77
66125,5,1810,78
66126,5,7573,79
66127,6,35056,0
66128,6,21153,1
66129,6,35057,2
66130,6,13840,3
66131,6,35058,4
66132,6,18386,5
66133,6,6488,6
66134,6,35059,7
66135,6,35060,8
66136,6,35061,9
66137,6,35062,10
66138,6,35063,11
66139,6,1177,12
66140,6,2217,13
66141,6,16959,14
66142,6,35064,15
66143,7,35065,0
66144,7,35066,1
66145,7,6127,2
66146,7,10096,3
66147,7,6057,4
66148,7,31370,5
66149,7,5179,6
66150,7,35067,7
66151,7,4791,8
66152,7,35068,9
66153,7,9707,10
66154,7,35069,11
66155,7,23095,12
66156,7,35070,13
66157,7,35071,14
66158,7,715,15
66159,7,5588,16
66160,7,35072,17
66161,7,35073,18
66162,7,361,19
66163,7,7622,20
66164,7,8526,21
66165,7,35074,22
66166,7,35075,23
66167,7,35076,24
66168,7,35077,25
66169,7,35078,26
66170,7,32429,27
66171,7,9679,28
66172,7,35079,29
66173,7,35080,30
66174,7,35081,31
66175,7,3643,32
66176,7,26053,33
66177,7,35082,34
66178,7,35083,35
66179,7,35084,36
66180,7,35072,37
66181,7,35085,38
66182,7,26544,39
66183,7,35086,40
66184,7,35087,41
66185,7,35088,42
66186,7,35089,43
66187,7,865,44
66188,7,35090,45
66189,7,13961,46
66190,7,35091,47
66191,7,35092,48
66192,7,35093,49
66193,7,35094,50
66194,7,161,51
66195,7,35095,52
66196,8,13970,0
66197,8,806,1
66198,8,14815,2
66199,8,20385,3
66200,8,17854,4
66201,8,9134,5
66202,8,4521,6
66203,8,3345,7
66204,8,20310,8
66205,8,30141,9
66206,8,9700,10
66207,8,9190,11
66208,8,20311,12
66209,8,35096,13
66210,8,35097,14
66211,8,35098,15
66212,8,35099,16
66213,8,4673,17
66214,8,10856,18
66215,8,13953,19
66216,8,2994,20
66217,8,33681,21
66218,8,7431,22
66219,8,387,23
66220,8,17264,24
66221,8,6276,25
66222,8,7416,26
66223,8,35100,27
66224,8,19452,28
66225,8,4902,29
66226,8,4657,30
66227,8,20381,31
66228,8,14731,32
66229,8,1487,33
66230,8,3144,34
66231,8,385,35
66232,8,23975,36
66233,8,35101,37
66234,8,386,38
66235,8,2980,39
66236,8,11808,40
66237,8,35102,41
66238,8,35103,42
66239,8,35104,43
66240,8,35105,44
66241,8,14742,45
66242,9,6979,0
66243,9,6979,1
66244,9,22199,2
66245,9,21344,3
66246,9,1360,4
66247,9,32378,5
66248,9,2471,6
66249,9,2429,7
66250,9,35106,8
66251,9,35107,9
66252,9,35108,10
66253,9,35109,11
66254,9,35110,12
66255,9,35111,13
66256,9,35112,14
66257,9,35113,15
66258,9,35114,16
66259,9,35115,17
66260,9,7028,18
66261,9,14162,19
66262,9,19299,20
66263,10,25408,0
66264,10,4031,1
66265,10,5596,2
66266,10,3728,3
66267,10,6003,4
66268,10,10350,5
66269,10,35116,6
66270,10,6693,7
66271,10,8616,8
66272,10,5752,9
66273,10,4023,10
66274,10,9018,11
66275,10,16197,12
66276,10,12375,13
66277,10,35117,14
66278,10,8269,15
66279,10,1260,16
66280,10,35118,17
66281,10,5681,18
66282,10,5739,19
66283,10,689,20
66284,10,8345,21
66285,10,337,22
66286,10,32467,23
66287,10,35119,24
66288,10,7694,25
66289,10,3752,26
66290,10,35120,27
66291,10,4687,28
66292,10,726,29
66293,10,27198,30
66294,10,35121,31
66295,10,7140,32
66296,10,5763,33
66297,10,5751,34
66298,10,3977,35
66299,10,18472,36
66300,10,487,37
66301,10,343,38
66302,10,7116,39
66303,10,1781,40
66304,10,34281,41
66305,10,97,42
66306,10,35122,43
66307,10,35123,44
66308,10,35124,45
66309,10,373,46
66310,10,34653,47
66311,10,189,48
66312,10,35125,49
66313,10,7669,50
66314,10,35126,51
66315,10,30407,52
66316,10,12219,53
66317,10,7678,54
66318,10,1460,55
66319,10,5641,56
66320,10,16941,57
66321,10,6388,58
66322,10,9170,59
66323,10,4018,60
66324,10,4422,61
66325,10,11587,62
66326,10,17664,63
66327,10,4721,64
66328,10,14927,65
66329,10,720,66
66330,10,1278,67
66331,10,32488,68
66332,10,6096,69
66333,10,28573,70
66334,10,35127,71
66335,11,35128,0
66336,11,11433,1
66337,11,35129,2
66338,11,35130,3
66339,11,1582,4
66340,11,22366,5
66341,11,35131,6
66342,11,21179,7
66343,11,35132,8
66344,11,17372,9
66345,11,35133,10
66346,11,35134,11
66347,11,35135,12
66348,11,34290,13
66349,11,35136,14
66350,11,35137,15
66351,11,10370,16
66352,11,35138,17
66353,11,143,18
66354,11,35139,19
66355,11,35140,20
66356,11,35141,21
66357,11,35142,22
66358,11,35143,23
66359,11,35144,24
66360,11,35145,25
66361,11,35146,26
66362,11,26941,27
66363,11,34435,28
66364,11,35147,29
66365,11,35148,30
66366,11,35149,31
66367,11,16829,32
66368,11,35150,33
66369,11,35151,34
66370,11,35152,35
66371,11,35153,36
66372,11,4615,37
66373,11,17807,38
66374,11,35154,39
66375,11,35155,40
66376,11,6585,41
66377,11,35156,42
66378,11,35157,43
66379,11,35158,44
66380,11,21663,45
66381,11,35159,46
66382,11,35160,47
66383,11,3397,48
66384,11,35161,49
66385,11,5732,50
66386,11,35162,51
66387,11,35163,52
66388,11,35164,53
66389,11,35165,54
66390,11,35166,55
66391,11,6251,56
66392,11,35167,57
66393,11,35168,58
66394,11,35169,59
66395,11,35170,60
66396,11,35171,61
66397,11,35172,62
66398,11,35173,63
66399,11,35174,64
66400,11,35175,65
66401,11,35176,66
66402,11,3824,67
66403,11,19571,68
66404,11,34289,69
66405,11,31398,70
66406,11,19387,71
66407,11,31796,72
66408,11,1124,73
66409,11,31784,74
66410,11,35177,75
66411,11,35172,76
66412,11,35178,77
66413,11,4592,78
66414,11,4302,79
66415,11,6345,80
66416,11,35179,81
66417,11,35180,82
66418,11,35181,83
66419,11,35182,84
66420,11,17183,85
66421,11,9162,86
66422,11,35183,87
66423,11,35184,88
66424,11,35185,89
66425,11,35176,90
66426,11,35186,91
66427,11,35187,92
66428,11,3400,93
66429,11,35188,94
66430,11,35189,95
66431,11,35190,96
66432,11,8210,97
66433,11,2274,98
66434,11,35191,99
66435,11,35192,100
66436,11,11618,101
66437,11,3109,102
66438,11,35193,103
66439,11,35194,104
66440,11,35195,105
66441,11,35196,106
66442,11,35197,107
66443,11,35198,108
66444,11,35199,109
66445,11,35200,110
66446,11,5901,111
66447,11,35201,112
66448,11,35200,113
66449,11,27325,114
66450,11,35202,115
66451,11,35203,116
66452,11,35204,117
66453,11,5523,118
66454,11,35205,119
66455,11,35206,120
66456,11,22693,121
66457,11,35207,122
66458,11,35208,123
66459,11,35209,124
66460,11,35210,125
66461,11,2267,126
66462,11,35211,127
66463,11,748,128
66464,11,26101,129
66465,11,35212,130
66466,11,7459,131
66467,11,230,132
66468,11,6251,133
66469,12,1800,0
66470,12,4391,1
66471,12,2961,2
66472,12,1628,3
66473,12,7796,4
66474,12,9094,5
66475,12,16195,6
66476,12,393,7
66477,12,1427,8
66478,13,460,0
66479,13,7132,1
66480,13,7632,2
66481,13,35213,3
66482,13,14784,4
66483,13,35214,5
66484,13,35215,6
66485,13,1497,7
66486,13,7150,8
66487,13,35216,9
66488,13,35217,10
66489,13,35218,11
66490,13,21654,12
66491,14,35219,0
66492,14,16591,1
66493,14,14029,2
66494,14,14014,3
66495,14,8213,4
66496,14,16590,5
66497,14,7060,6
66498,14,34001,7
66499,14,26389,8
66500,14,9204,9
66501,14,4383,10
66502,14,808,11
66503,14,9443,12
66504,14,3990,13
66505,14,8166,14
66506,14,8231,15
66507,14,8219,16
66508,14,35220,17
66509,14,8225,18
66510,14,35221,19
66511,14,8234,20
66512,14,8163,21
66513,14,27678,22
66514,14,18765,23
66515,14,886,24
66516,14,1131,25
66517,14,33251,26
66518,14,8160,27
66519,14,8197,28
66520,14,8195,29
66521,14,1794,30
66522,14,6010,31
66523,14,35222,32
66524,14,13741,33
66525,14,9718,34
66526,14,5850,35
66527,14,18387,36
66528,14,1130,37
66529,14,1116,38
66530,14,2972,39
66531,14,6393,40
66532,14,27684,41
66533,14,20393,42
66534,14,1123,43
66535,14,7059,44
66536,14,9184,45
66537,14,8178,46
66538,14,1142,47
66539,14,35223,48
66540,14,18786,49
66541,14,2106,50
66542,14,35224,51
66543,14,35225,52
66544,14,24607,53
66545,14,18349,54
66546,14,6316,55
66547,14,35226,56
66548,14,7057,57
66549,14,8193,58
66550,14,16596,59
66551,14,1115,60
66552,14,8192,61
66553,14,4284,62
66554,14,12305,63
66555,14,7067,64
66556,14,22086,65
66557,14,7058,66
66558,14,18385,67
66559,14,1463,68
66560,14,7064,69
66561,14,8217,70
66562,14,8201,71
66563,14,8200,72
66564,14,1122,73
66565,14,8203,74
66566,14,8077,75
66567,14,8172,76
66568,14,25926,77
66569,14,18362,78
66570,14,7071,79
66571,14,7062,80
66572,14,1180,81
66573,14,15866,82
66574,14,31257,83
66575,14,2123,84
66576,14,11,85
66577,14,4923,86
66578,14,4922,87
66579,14,5985,88
66580,14,6419,89
66581,14,2117,90
66582,14,1095,91
66583,14,1088,92
66584,14,609,93
66585,14,5967,94
66586,14,7511,95
66587,14,1129,96
66588,14,2112,97
66589,14,1124,98
66590,14,2974,99
66591,14,35227,100
66592,14,34001,101
66593,14,17740,102
66594,15,6360,0
66595,15,35228,1
66596,15,26982,2
66597,15,19896,3
66598,15,24929,4
66599,15,35229,5
66600,15,35230,6
66601,16,35231,0
66602,16,35232,1
66603,16,35233,2
66604,16,35234,3
66605,16,19620,4
66606,16,35235,5
66607,16,35236,6
66608,16,34763,7
66609,16,35237,8
66610,16,15631,9
66611,16,26896,10
66612,16,20314,11
66613,16,3987,12
66614,16,35238,13
66615,16,26894,14
66616,16,20316,15
66617,16,26046,16
66618,16,7600,17
66619,16,20311,18
66620,16,35239,19
66621,16,35240,20
66622,16,35241,21
66623,16,35242,22
66624,16,35243,23
66625,16,35244,24
66626,16,35245,25
66627,16,13312,26
66628,16,35246,27
66629,16,35247,28
66630,16,14571,29
66631,16,11151,30
66632,16,35248,31
66633,16,35249,32
66634,16,4521,33
66635,16,35250,34
66636,16,35251,35
66637,16,35252,36
66638,16,35253,37
66639,16,35254,38
66640,16,14781,39
66641,16,8303,40
66642,16,35255,41
66643,16,31967,42
66644,16,35256,43
66645,16,35257,44
66646,16,35258,45
66647,16,5265,46
66648,16,1452,47
66649,16,35259,48
66650,16,35260,49
66651,16,35261,50
66652,16,35262,51
66653,16,6495,52
66654,16,35263,53
66655,16,35234,54
66656,16,7570,55
66657,16,34418,56
66658,16,35264,57
66659,16,584,58
66660,16,35265,59
66661,16,35266,60
66662,16,35267,61
66663,16,5035,62
66664,16,35268,63
66665,16,8891,64
66666,16,35269,65
66667,16,35270,66
66668,16,35271,67
66669,16,35272,68
66670,16,35273,69
66671,16,35274,70
66672,16,35275,71
66673,16,35276,72
66674,16,35277,73
66675,16,35278,74
66676,16,30821,75
66677,16,35279,76
66678,16,28434,77
66679,16,35280,78
66680,16,35281,79
66681,16,35282,80
66682,16,9714,81
66683,16,30258,82
66684,16,14753,83
66685,16,4843,84
66686,16,35283,85
66687,16,35284,86
66688,16,35285,87
66689,16,35286,88
66690,16,35287,89
66691,16,35288,90
66692,16,15116,91
66693,16,35289,92
66694,16,35290,93
66695,16,6492,94
66696,16,35291,95
66697,16,34726,96
66698,16,35292,97
66699,16,35293,98
66700,16,35294,99
66701,16,35295,100
66702,16,21106,101
66703,16,35296,102
66704,16,24602,103
66705,16,1456,104
66706,17,775,0
66707,17,2963,1
66708,17,35297,2
66709,17,6138,3
66710,17,18220,4
66711,17,14209,5
66712,17,15496,6
66713,17,4360,7
66714,17,1382,8
66715,17,29475,9
66716,17,1380,10
66717,17,35298,11
66718,17,35299,12
66719,17,10311,13
66720,17,5855,14
66721,17,4377,15
66722,17,17329,16
66723,17,2217,17
66724,17,6854,18
66725,17,3046,19
66726,17,35300,20
66727,17,2989,21
66728,17,5686,22
66729,17,28944,23
66730,17,1388,24
66731,17,35301,25
66732,17,14497,26
66733,17,1444,27
66734,17,1182,28
66735,17,6898,29
66736,17,9146,30
66737,17,1437,31
66738,17,5836,32
66739,17,8452,33
66740,17,438,34
66741,17,1441,35
66742,17,14470,36
66743,17,14471,37
66744,17,1390,38
66745,17,14285,39
66746,17,21000,40
66747,17,1439,41
66748,17,3804,42
66749,17,4914,43
66750,17,35302,44
66751,17,8158,45
66752,17,35303,46
66753,17,5546,47
66754,17,35304,48
66755,17,26335,49
66756,17,1172,50
66757,17,1172,51
66758,17,32886,52
66759,17,35305,53
66760,17,18577,54
66761,17,7500,55
66762,17,16913,56
66763,17,5870,57
66764,17,15845,58
66765,17,705,59
66766,17,8607,60
66767,17,15816,61
66768,17,30168,62
66769,17,17263,63
66770,17,35306,64
66771,17,13942,65
66772,17,5476,66
66773,17,3834,67
66774,17,30070,68
66775,17,5846,69
66776,17,35307,70
66777,17,35308,71
66778,17,35309,72
66779,17,35310,73
66780,17,15110,74
66781,17,35311,75
66782,17,12806,76
66783,17,25597,77
66784,17,35312,78
66785,18,35313,0
66786,18,32393,1
66787,18,34330,2
66788,18,1114,3
66789,18,7994,4
66790,18,14415,5
66791,18,10028,6
66792,18,15333,7
66793,18,26433,8
66794,18,14499,9
66795,18,35314,10
66796,18,10371,11
66797,18,7762,12
66798,18,6923,13
66799,18,8812,14
66800,18,8805,15
66801,18,14430,16
66802,18,4853,17
66803,18,4683,18
66804,18,14821,19
66805,18,35315,20
66806,18,35316,21
66807,18,4022,22
66808,18,2139,23
66809,18,20152,24
66810,18,1123,25
66811,18,35317,26
66812,18,11624,27
66813,18,18744,28
66814,18,2511,29
66815,18,6121,30
66816,18,35318,31
66817,18,5877,32
66818,18,35319,33
66819,18,9039,34
66820,18,35320,35
66821,18,1350,36
66822,18,3634,37
66823,18,20214,38
66824,18,4358,39
66825,18,7384,40
66826,18,35321,41
66827,18,5660,42
66828,18,5632,43
66829,18,3040,44
66830,18,4373,45
66831,18,26789,46
66832,18,35322,47
66833,18,7755,48
66834,18,2166,49
66835,18,9092,50
66836,18,5453,51
66837,18,5680,52
66838,18,5673,53
66839,18,35323,54
66840,18,5830,55
66841,18,13851,56
66842,18,1408,57
66843,18,35324,58
66844,18,4537,59
66845,18,464,60
66846,18,832,61
66847,18,35325,62
66848,18,4492,63
66849,18,35326,64
66850,18,4508,65
66851,18,12964,66
66852,18,35327,67
66853,19,11957,0
66854,19,35328,1
66855,19,35329,2
66856,19,35330,3
66857,19,35331,4
66858,19,35332,5
66859,19,35333,6
66860,19,35334,7
66861,19,26699,8
66862,19,35335,9
66863,19,35336,10
66864,19,35337,11
66865,19,7936,12
66866,19,35338,13
66867,19,35339,14
66868,19,35340,15
66869,19,14733,16
66870,19,35341,17
66871,19,7798,18
66872,19,35342,19
66873,19,35343,20
66874,19,35344,21
66875,19,35345,22
66876,19,29893,23
66877,19,7619,24
66878,19,35346,25
66879,19,33266,26
66880,19,29088,27
66881,19,35347,28
66882,19,26775,29
66883,19,19896,30
66884,19,35348,31
66885,19,35349,32
66886,19,18080,33
66887,19,35350,34
66888,19,35351,35
66889,19,35352,36
66890,19,9770,37
66891,19,35353,38
66892,19,6267,39
66893,19,35354,40
66894,19,35355,41
66895,19,9758,42
66896,19,19631,43
66897,19,35356,44
66898,19,35357,45
66899,19,35358,46
66900,19,35359,47
66901,19,35360,48
66902,19,35361,49
66903,19,35362,50
66904,19,35363,51
66905,19,35364,52
66906,19,17197,53
66907,19,35365,54
66908,19,4299,55
66909,19,25473,56
66910,19,35366,57
66911,19,35367,58
66912,19,19728,59
66913,19,35368,60
66914,19,35369,61
66915,19,35370,62
66916,19,35371,63
66917,19,35372,64
66918,19,35373,65
66919,19,35374,66
66920,19,14805,67
66921,19,35375,68
66922,19,35376,69
66923,19,35377,70
66924,19,17370,71
66925,19,35378,72
66926,19,35379,73
66927,19,35380,74
66928,19,35381,75
66929,19,35382,76
66930,19,35383,77
66931,19,22556,78
66932,19,35384,79
66933,19,35385,80
66934,19,35386,81
66935,19,35387,82
66936,19,35388,83
66937,19,11951,84
66938,20,35389,0
66939,20,24100,1
66940,20,1011,2
66941,20,25411,3
66942,20,347,4
66943,20,15394,5
66944,20,35390,6
66945,20,35391,7
66946,20,35392,8
66947,20,375,9
66948,20,17630,10
66949,20,35393,11
66950,20,35394,12
66951,20,8548,13
66952,21,4284,0
66953,21,7568,1
66954,21,1504,2
66955,21,7108,3
66956,21,18743,4
66957,21,9525,5
66958,21,6303,6
66959,21,35395,7
66960,21,35396,8
66961,21,7363,9
66962,21,6641,10
66963,21,5940,11
66964,21,32653,12
66965,21,3658,13
66966,21,31753,14
66967,22,22431,0
